file_name,domain_name
140_MSL_id_1_Sensor_tr_530_1st_630.csv,Sensor
544_SMAP_id_14_Sensor_tr_1978_1st_4450.csv,Sensor
313_UCR_id_11_Sensor_tr_2827_1st_4711.csv,Sensor
020_NAB_id_20_Synthetic_tr_1007_1st_2679.csv,Synthetic
659_YAHOO_id_109_Synthetic_tr_500_1st_623.csv,Synthetic
684_YAHOO_id_134_Synthetic_tr_500_1st_623.csv,Synthetic
624_YAHOO_id_74_Synthetic_tr_500_1st_893.csv,Synthetic
680_YAHOO_id_130_Synthetic_tr_500_1st_893.csv,Synthetic
298_TODS_id_12_Synthetic_tr_500_1st_0.csv,Synthetic
017_NAB_id_17_Synthetic_tr_1007_1st_1805.csv,Synthetic
784_YAHOO_id_234_Synthetic_tr_500_1st_623.csv,Synthetic
715_YAHOO_id_165_Synthetic_tr_500_1st_658.csv,Synthetic
778_YAHOO_id_228_Synthetic_tr_500_1st_658.csv,Synthetic
673_YAHOO_id_123_Synthetic_tr_500_1st_893.csv,Synthetic
233_MGAB_id_9_Synthetic_tr_25000_1st_41300.csv,Synthetic
703_YAHOO_id_153_Synthetic_tr_500_1st_623.csv,Synthetic
681_YAHOO_id_131_Synthetic_tr_500_1st_658.csv,Synthetic
567_YAHOO_id_17_Synthetic_tr_500_1st_893.csv,Synthetic
611_YAHOO_id_61_Synthetic_tr_500_1st_623.csv,Synthetic
782_YAHOO_id_232_Synthetic_tr_500_1st_623.csv,Synthetic
015_NAB_id_15_Synthetic_tr_1007_1st_2787.csv,Synthetic
656_YAHOO_id_106_Synthetic_tr_500_1st_658.csv,Synthetic
597_YAHOO_id_47_Synthetic_tr_500_1st_623.csv,Synthetic
582_YAHOO_id_32_Synthetic_tr_500_1st_658.csv,Synthetic
638_YAHOO_id_88_Synthetic_tr_500_1st_893.csv,Synthetic
650_YAHOO_id_100_Synthetic_tr_500_1st_623.csv,Synthetic
701_YAHOO_id_151_Synthetic_tr_500_1st_893.csv,Synthetic
663_YAHOO_id_113_Synthetic_tr_500_1st_658.csv,Synthetic
676_YAHOO_id_126_Synthetic_tr_500_1st_623.csv,Synthetic
742_YAHOO_id_192_Synthetic_tr_500_1st_658.csv,Synthetic
578_YAHOO_id_28_Synthetic_tr_500_1st_623.csv,Synthetic
600_YAHOO_id_50_Synthetic_tr_500_1st_658.csv,Synthetic
767_YAHOO_id_217_Synthetic_tr_500_1st_658.csv,Synthetic
625_YAHOO_id_75_Synthetic_tr_500_1st_658.csv,Synthetic
755_YAHOO_id_205_Synthetic_tr_500_1st_893.csv,Synthetic
721_YAHOO_id_171_Synthetic_tr_500_1st_893.csv,Synthetic
588_YAHOO_id_38_Synthetic_tr_500_1st_658.csv,Synthetic
797_YAHOO_id_247_Synthetic_tr_500_1st_893.csv,Synthetic
736_YAHOO_id_186_Synthetic_tr_500_1st_623.csv,Synthetic
287_TODS_id_1_Synthetic_tr_500_1st_11.csv,Synthetic
613_YAHOO_id_63_Synthetic_tr_500_1st_623.csv,Synthetic
601_YAHOO_id_51_Synthetic_tr_500_1st_893.csv,Synthetic
227_MGAB_id_3_Synthetic_tr_25000_1st_44340.csv,Synthetic
781_YAHOO_id_231_Synthetic_tr_500_1st_623.csv,Synthetic
293_TODS_id_7_Synthetic_tr_500_1st_7.csv,Synthetic
806_YAHOO_id_256_Synthetic_tr_500_1st_893.csv,Synthetic
295_TODS_id_9_Synthetic_tr_1250_1st_2046.csv,Synthetic
695_YAHOO_id_145_Synthetic_tr_500_1st_658.csv,Synthetic
620_YAHOO_id_70_Synthetic_tr_500_1st_658.csv,Synthetic
024_NAB_id_24_Synthetic_tr_1007_1st_2787.csv,Synthetic
739_YAHOO_id_189_Synthetic_tr_500_1st_893.csv,Synthetic
632_YAHOO_id_82_Synthetic_tr_500_1st_658.csv,Synthetic
562_YAHOO_id_12_Synthetic_tr_500_1st_893.csv,Synthetic
658_YAHOO_id_108_Synthetic_tr_500_1st_893.csv,Synthetic
794_YAHOO_id_244_Synthetic_tr_500_1st_658.csv,Synthetic
297_TODS_id_11_Synthetic_tr_500_1st_7.csv,Synthetic
564_YAHOO_id_14_Synthetic_tr_500_1st_658.csv,Synthetic
587_YAHOO_id_37_Synthetic_tr_500_1st_623.csv,Synthetic
731_YAHOO_id_181_Synthetic_tr_500_1st_623.csv,Synthetic
666_YAHOO_id_116_Synthetic_tr_500_1st_893.csv,Synthetic
786_YAHOO_id_236_Synthetic_tr_500_1st_623.csv,Synthetic
616_YAHOO_id_66_Synthetic_tr_500_1st_623.csv,Synthetic
581_YAHOO_id_31_Synthetic_tr_500_1st_893.csv,Synthetic
732_YAHOO_id_182_Synthetic_tr_500_1st_658.csv,Synthetic
554_YAHOO_id_4_Synthetic_tr_500_1st_658.csv,Synthetic
232_MGAB_id_8_Synthetic_tr_25000_1st_32708.csv,Synthetic
744_YAHOO_id_194_Synthetic_tr_500_1st_658.csv,Synthetic
780_YAHOO_id_230_Synthetic_tr_500_1st_893.csv,Synthetic
563_YAHOO_id_13_Synthetic_tr_500_1st_623.csv,Synthetic
576_YAHOO_id_26_Synthetic_tr_500_1st_658.csv,Synthetic
800_YAHOO_id_250_Synthetic_tr_500_1st_623.csv,Synthetic
647_YAHOO_id_97_Synthetic_tr_500_1st_658.csv,Synthetic
671_YAHOO_id_121_Synthetic_tr_500_1st_658.csv,Synthetic
774_YAHOO_id_224_Synthetic_tr_500_1st_623.csv,Synthetic
627_YAHOO_id_77_Synthetic_tr_500_1st_623.csv,Synthetic
